IndirectNetworkEffectsStrengthA,IndirectNetworkEffectsStrengthB,aAdoptersA_user_TMAX,aAdoptersA_cmpl_TMAX,aAdoptersB_user_TMAX,aAdoptersB_cmpl_TMAX,mhg_user_TMAX,mhg_cmpl_TMAX,mhg_ratios_user_TMAX,mhg_ratios_cmpl_TMAX
0.6202040816326531,1.5355102040816326,2.010415627630241e7,134.2280843663259,5.259195793820274e6,113.24647499038846,305578.0221356803,0.0,0.01204801405156705,0.0
0.6202040816326531,1.596530612244898,2.010415198445477e7,134.2295894944727,5.237805957181898e6,111.61788118844542,284415.87000367313,0.0,0.01122312138070357,0.0
0.6202040816326531,1.6575510204081632,2.010414796987013e7,134.23082713701564,5.217950881880639e6,110.08941779371727,264771.5866049063,0.0,0.010456146947179302,0.0
0.6202040816326531,1.7185714285714286,2.010414421737143e7,134.2318455578229,5.199516743315853e6,108.67548331450547,246532.56279577714,0.0,0.009742960245112333,0.0
0.6202040816326531,1.779591836734694,2.0104140712106157e7,134.23268417808623,5.182398642841879e6,107.38644661873224,229595.03060844284,0.0,0.009079733188698121,0.0
0.6202040816326531,1.8406122448979592,2.010413743965076e7,134.233375221064,5.166499825535535e6,106.22817693947789,213863.29878195567,0.0,0.008462916725751952,0.0
0.6202040816326531,1.9016326530612244,2.0104134386085574e7,134.23394504642724,5.151730982264807e6,105.20193661973347,199249.0652649749,0.0,0.007889219488581282,0.0
0.6202040816326531,1.96265306122449,2.0104131538045757e7,134.23441523358014,5.138009625536087e6,104.30469885772524,185670.79727903527,0.0,0.007355588263126911,0.0
0.6202040816326531,2.023673469387755,2.010412888275485e7,134.23480346182868,5.125259529177436e6,103.52983566504595,173053.17090710226,0.0,0.006859190087432181,0.0
0.6202040816326531,2.0846938775510204,2.010412640804248e7,134.2351242260645,5.113410222815691e6,102.86803957123743,161326.56331510225,0.0,0.006397395815326797,0.0
0.6202040816326531,2.145714285714286,2.0104124102352664e7,134.23538941911465,5.102396533360964e6,102.30831583123906,150426.5916742739,0.0,0.0059677650020901075,0.0
0.6202040816326531,2.206734693877551,2.010412195473985e7,134.23560880598887,5.0921581671314305e6,101.83890390940046,140293.69366519633,0.0,0.005568031986730309,0.0
0.6202040816326531,2.2677551020408164,2.010411995486133e7,134.235790410362,5.08263932760761e6,101.44803623817684,130872.74513377914,0.0,0.005196093060883468,0.0
0.6202040816326531,2.3287755102040815,2.0104118092963126e7,134.23594082980742,5.073788364916672e6,101.12449565604686,122112.71105267755,0.0,0.004849994627510445,0.0
0.6202040816326531,2.389795918367347,2.010411635986272e7,134.2360654930755,5.065557453964593e6,100.8579752391029,113966.32643333808,0.0,0.004527922263765257,0.0
0.6202040816326531,2.4508163265306124,2.010411474692728e7,134.23616887026606,5.057902298681669e6,100.63926989875485,106389.80424806505,0.0,0.004228190611874307,0.0
0.6202040816326531,2.5118367346938775,2.0104113246053077e7,134.2362546446254,5.050781860196635e6,100.46033958439476,99342.56777125121,0.0,0.0039492340298636205,0.0
0.6202040816326531,2.572857142857143,2.010411184964086e7,134.23632585309713,5.044158106984545e6,100.31428380785366,92787.0050458548,0.0,0.003689597940768475,0.0
0.6202040816326531,2.633877551020408,2.0104110550571468e7,134.2363850013873,5.037995785191287e6,100.19526134577684,86688.24343524293,0.0,0.0034479308247907384,0.0
0.6202040816326531,2.6948979591836735,2.0104109342183214e7,134.2364341582359,5.032262207471355e6,100.09838106791253,81013.94243961593,0.0,0.003222976803934506,0.0
0.6202040816326531,2.755918367346939,2.010410821824549e7,134.23647503271087,5.026927058792411e6,100.01958212882477,75734.10314665434,0.0,0.0030135687731039154,0.0
0.6202040816326531,2.816938775510204,2.0104107172936443e7,134.23650903762947,5.021962217775958e6,99.95551531283876,70820.8928524673,0.0,0.002818622035591668,0.0
0.6202040816326531,2.8779591836734695,2.0104106200818762e7,134.2365373416308,5.017341592256225e6,99.90343243668185,66248.4835353971,0.0,0.002637128404424973,0.0
0.6202040816326531,2.9389795918367345,2.0104105296818256e7,134.23656091196037,5.013040967847996e6,99.86108728262396,61992.90299452066,0.0,0.002468150734214964,0.0
0.6202040816326531,3.0,2.0104104456200823e7,134.23658054965637,5.009037868419316e6,99.82664928287411,58031.89757921371,0.0,0.002310817851030974,0.0
0.6812244897959183,0.01,2.010402938278781e7,132.75460961933268,7.115706601024829e6,137.0375780199366,2.138727188390497e6,0.0,0.07857266468941437,0.0
0.6812244897959183,0.07102040816326531,2.0104037576719765e7,133.03312902367958,6.941334220097162e6,136.57492198023976,1.967008108501213e6,0.0,0.0727299341003224,0.0
0.6812244897959183,0.1320408163265306,2.0104041052033853e7,133.25940836253287,6.783175466807985e6,136.1752615727908,1.8111632466122652e6,0.0,0.06736150041202855,0.0
0.6812244897959183,0.19306122448979593,2.0104040973369297e7,133.4430650402094,6.639414445048728e6,135.82526675705913,1.6694302057915484e6,0.0,0.06242387827871427,0.0
0.6812244897959183,0.2540816326530612,2.010403825133692e7,133.59204043753041,6.508467301728704e6,135.51290606478346,1.5402689569147336e6,0.0,0.05787763778361345,0.0
0.6812244897959183,0.31510204081632653,2.0104033595701363e7,133.7128505455687,6.388955839714108e6,135.2268907636113,1.422337312746005e6,0.0,0.05368730909787944,0.0
0.6812244897959183,0.37612244897959185,2.01040275582097e7,133.81081702401232,6.279680821203554e6,134.9559989343751,1.3144657479899153e6,0.0,0.04982111419240708,0.0
0.6812244897959183,0.43714285714285717,2.010402056662797e7,133.89027148657854,6.1795970292942785e6,134.68825477420305,1.215633681140031e6,0.0,0.04625062271978228,0.0
0.6812244897959183,0.4981632653061224,2.0104012951562185e7,133.95473121503957,6.08779100269298e6,134.4099422562291,1.1249481841687628e6,0.0,0.04295038960025515,0.0
0.6812244897959183,0.5591836734693878,2.0104004967504703e7,134.0070474736139,6.003461695906709e6,134.10447761396307,1.0416254193493524e6,0.0,0.03989760602889707,0.0
0.6812244897959183,0.6202040816326531,2.0103996809309177e7,134.04952904526434,5.925903964399582e6,133.75129013678972,964974.7428452406,0.0,0.037071779536705096,0.0
0.6812244897959183,0.6812244897959183,2.010398862508319e7,134.08404415717206,5.854494607618607e6,133.32510604648252,894385.2408777062,0.0,0.0344544491625375,0.0
0.6812244897959183,0.7422448979591837,2.0103980526282433e7,134.112104001836,5.78868064278637e6,132.7963705821605,829314.3975915937,0.0,0.03202893639153194,0.0
0.6812244897959183,0.803265306122449,2.0103972595624223e7,134.13493083867266,5.727969479711428e6,132.13374264251723,769278.5853471548,0.0,0.029780129697707176,0.0
0.6812244897959183,0.8642857142857143,2.0103964893304065e7,134.15351332465067,5.671920692280631e6,131.3091308372126,713845.0889253593,0.0,0.02769429925327497,0.0
0.6812244897959183,0.9253061224489796,2.0103957461885538e7,134.16865135414835,5.620139118929529e6,130.30423356050773,662625.4083057746,0.0,0.025758937975686114,0.0
0.6812244897959183,0.9863265306122448,2.0103950330156438e7,134.1809923320677,5.572269063072323e6,129.115786601564,615269.6210915478,0.0,0.023962625169568555,0.0
0.6812244897959183,1.04734693877551,2.010394351617513e7,134.19106048124158,5.527989400862052e6,127.75667091092988,571461.6206174238,0.0,0.022294909340901926,0.0
0.6812244897959183,1.1083673469387756,2.0103937029679123e7,134.1992805034312,5.487009436238834e6,126.2524226769457,530915.077153766,0.0,0.02074620717372994,0.0
0.6812244897959183,1.1693877551020408,2.0103930873993393e7,134.2059966733262,5.449065371710265e6,124.63538106171276,493369.9966916932,0.0,0.019307716087292336,0.0
0.6812244897959183,1.230408163265306,2.0103925047543786e7,134.2114882443009,5.41391728761774e6,122.93930188507775,458589.7745817234,0.0,0.017971338193818357,0.0
0.6812244897959183,1.2914285714285714,2.0103919545056216e7,134.21598187862742,5.381346542780965e6,121.19596211044137,426358.66017063725,0.0,0.016729613836526373,0.0
0.6812244897959183,1.3524489795918366,2.0103914358507164e7,134.21966167862973,5.351153525728824e6,119.43378660243366,396479.56404319697,0.0,0.015575663197847213,0.0
0.6812244897959183,1.4134693877551021,2.010390947787722e7,134.22267728428903,5.323155698831008e6,117.67780517895804,368772.1520559964,0.0,0.01450313473038171,0.0
0.6812244897959183,1.4744897959183674,2.010390489174666e7,134.22515041260476,5.297185888221794e6,115.95019448170468,343071.18054317683,0.0,0.01350615938169577,0.0
0.6812244897959183,1.5355102040816326,2.0103900587765384e7,134.22718014110072,5.273090781054798e6,114.27087497839838,319225.03531442216,0.0,0.012579309764302585,0.0
0.6812244897959183,1.596530612244898,2.0103896553019807e7,134.22884717896235,5.250729598800551e6,112.65787010331094,297094.44372735417,0.0,0.01171756356999269,0.0
0.6812244897959183,1.6575510204081632,2.0103892774322823e7,134.2302173218359,5.229972921305918e6,111.12731889969658,276551.33450743585,0.0,0.010916270648547478,0.0
0.6812244897959183,1.7185714285714286,2.01038892384351e7,134.23134424804974,5.210701641311362e6,109.69316796849351,257477.82436006228,0.0,0.010171123269705437,0.0
0.6812244897959183,1.779591836734694,2.010388593223867e7,134.23227178331797,5.19280603308107e6,108.36666341251963,239765.31396924873,0.0,0.009478129167954163,0.0
0.6812244897959183,1.8406122448979592,2.0103882842864458e7,134.23303573620595,5.176184921697878e6,107.15581652143612,223313.67886048963,0.0,0.008833587035456104,0.0
0.6812244897959183,1.9016326530612244,2.010387995779072e7,134.2336653867644,5.1607449414658295e6,106.06501983407328,208030.54294342632,0.0,0.0082340641815564,0.0
0.6812244897959183,1.96265306122449,2.010387726491248e7,134.23418469474498,5.146399872968606e6,105.09494302203673,193830.6244439909,0.0,0.00767637611997539,0.0
0.6812244897959183,2.023673469387755,2.0103874752590604e7,134.2346132809294,5.133070049025158e6,104.24275748668222,180635.14547430287,0.0,0.007157567878927165,0.0
0.6812244897959183,2.0846938775510204,2.0103872409684125e7,134.23496722478131,5.12068182044524e6,103.50265358065019,168371.2977492994,0.0,0.006674896856975534,0.0
0.6812244897959183,2.145714285714286,2.010387022556803e7,134.23525971328087,5.1091670733592305e6,102.86655273890536,156971.75800776054,0.0,0.0062258170702202235,0.0
0.6812244897959183,2.206734693877551,2.0103868190143544e7,134.23550156909653,5.098462791012309e6,102.32489293128847,146374.2475801437,0.0,0.005807964655713388,0.0
0.6812244897959183,2.2677551020408164,2.01038662938373e7,134.2357016808746,5.088510654150305e6,101.86737735492638,136521.13129988115,0.0,0.005419144512712866,0.0
0.6812244897959183,2.3287755102040815,2.0103864527595554e7,134.2358673540374,5.079256675304169e6,101.48360956451916,127359.05159837687,0.0,0.005057317977872895,0.0
0.6812244897959183,2.389795918367347,2.0103862882873587e7,134.23600459699037,5.070650863273883e6,101.16357733726555,118838.5941712595,0.0,0.004720591442980531,0.0
0.6812244897959183,2.4508163265306124,2.0103861351621408e7,134.23611835482782,5.062646914859847e6,100.89798077645614,110913.98206580053,0.0,0.0044072058344909355,0.0
0.6812244897959183,2.5118367346938775,2.0103859926267613e7,134.2362127002756,5.055201931411838e6,100.67842217344402,103542.79542867257,0.0,0.004115526883092725,0.0
0.6812244897959183,2.572857142857143,2.0103858599698734e7,134.23629098985148,5.048276158113427e6,100.49748588716707,96685.71448111642,0.0,0.0038440361190847307,0.0
0.6812244897959183,2.633877551020408,2.0103857365242027e7,134.23635599164166,5.041832744145712e6,100.34873866415758,90306.28356594166,0.0,0.0035913225357146693,0.0
0.6812244897959183,2.6948979591836735,2.0103856216643404e7,134.23640998994892,5.035837522040627e6,100.22667779117666,84370.6943473068,0.0,0.0033560748680673182,0.0
0.6812244897959183,2.755918367346939,2.0103855148046594e7,134.23645487105264,5.0302588046602905e6,100.1266491011901,78847.58644786595,0.0,0.003137074439792386,0.0
0.6812244897959183,2.816938775510204,2.0103854153973464e7,134.23649219354064,5.025067198351411e6,100.04475105984352,73707.86398452421,0.0,0.0029331885340834543,0.0
0.6812244897959183,2.8779591836734695,2.01038532293021e7,134.2365232460409,5.020235430932697e6,99.97773599006626,68924.52661879848,0.0,0.0027433642489842393,0.0
0.6812244897959183,2.9389795918367345,2.0103852369248044e7,134.23654909462175,5.015738193274547e6,99.92291536470185,64472.51387393158,0.0,0.0025666228003780427,0.0
0.6812244897959183,3.0,2.0103851569344025e7,134.2365706217635,5.011551993330783e6,99.87807305367251,60328.56159145696,0.0,0.002402054238981614,0.0
0.7422448979591837,0.01,2.0103749195487197e7,132.58774435172364,7.223121661654243e6,137.3888368068957,2.2452086163033987e6,0.0,0.08216120418765946,0.0
0.7422448979591837,0.07102040816326531,2.0103762296914723e7,132.89721735257243,7.038670540371174e6,136.89294851158036,2.063532968210984e6,0.0,0.07602608729222986,0.0
0.7422448979591837,0.1320408163265306,2.0103769911829535e7,133.14886083230118,6.871625774765663e6,136.46720208353332,1.898900921899923e6,0.0,0.07039381160379189,0.0
0.7422448979591837,0.19306122448979593,2.0103773345222183e7,133.35323173215292,6.7200036609422825e6,136.09726374466442,1.7493870910694206e6,0.0,0.06521777640290508,0.0
0.7422448979591837,0.2540816326530612,2.0103773620900463e7,133.5190822074591,6.582075062440135e6,135.7702534203478,1.6133099572103901e6,0.0,0.06045563610714562,0.0
0.7422448979591837,0.31510204081632653,2.0103771539579473e7,133.65361546124151,6.456337928192501e6,135.4742028133512,1.489206456598188e6,0.0,0.05606928911212473,0.0
0.7422448979591837,0.37612244897959185,2.010376772603455e7,133.7627281312008,6.341488415900989e6,135.19738710962724,1.375804794822856e6,0.0,0.052024634869812236,0.0
0.7422448979591837,0.43714285714285717,2.0103762666758202e7,133.8512283717148,6.236393397559838e6,134.92751186512342,1.2719983138133234e6,0.0,0.04829122161263307,0.0
0.7422448979591837,0.4981632653061224,2.0103756739733603e7,133.923025682493,6.140065656735668e6,134.65073771450733,1.176821775849818e6,0.0,0.04484185870759979,0.0
0.7422448979591837,0.5591836734693878,2.0103750237837285e7,133.98129249483173,6.051642226365363e6,134.3505670307415,1.0894305652101927e6,0.0,0.04165223545015554,0.0
0.7422448979591837,0.6202040816326531,2.010374338718062e7,134.028599591781,5.970365845477678e6,134.00673518692764,1.0090828308331242e6,0.0,0.038700567748225494,0.0
0.7422448979591837,0.6812244897959183,2.010373636146758e7,134.06702834842963,5.895569281457801e6,133.59448441598622,935124.3537486583,0.0,0.035967281841740764,0.0
0.7422448979591837,0.7422448979591837,2.0103729293240156e7,134.09826302021395,5.82666217136032e6,133.08492865785135,866975.8224912087,0.0,0.03343473713749298,0.0
0.7422448979591837,0.803265306122449,2.0103722282692205e7,134.12366618821056,5.763120018775479e6,132.44741932314165,804122.1762649101,0.0,0.03108698645521507,0.0
0.7422448979591837,0.8642857142857143,2.0103715404593658e7,134.14434017725057,5.704475004200762e6,131.65438794056575,746103.6918147872,0.0,0.02890957017895158,0.0
0.7422448979591837,0.9253061224489796,2.0103708713737275e7,134.16117690400952,5.650308304875336e6,130.68769079289424,692508.5240076506,0.0,0.026889340156417918,0.0
0.7422448979591837,0.9863265306122448,2.01037022492335e7,134.1748982477821,5.600243662541606e6,129.5437486767404,642966.4499524985,0.0,0.02501430917102702,0.0
0.7422448979591837,1.04734693877551,2.0103696037905432e7,134.18608869708487,5.553941978623551e6,128.23467362827054,597143.6057704331,0.0,0.023273522113989815,0.0
0.7422448979591837,1.1083673469387756,2.0103690096974887e7,134.19522172369003,5.511096753518029e6,126.78487718753331,554738.0408727241,0.0,0.02165694542416421,0.0
0.7422448979591837,1.1693877551020408,2.0103684436192468e7,134.20268107630116,5.471430219385637e6,125.2253148802712,515475.94569312775,0.0,0.02015537183840929,0.0
0.7422448979591837,1.230408163265306,2.0103679059528414e7,134.20877796699753,5.434690043786696e6,123.5881495496468,479108.4351062711,0.0,0.018760337951419088,0.0
0.7422448979591837,1.2914285714285714,2.0103673966516774e7,134.2137649414415,5.400646504721593e6,121.90336072312522,445408.79158240935,0.0,0.017464052495917468,0.0
0.7422448979591837,1.3524489795918366,2.0103669153323714e7,134.21784707374348,5.369090056477221e6,120.19735940518363,414170.0900200412,0.0,0.016259333612382458,0.0
0.7422448979591837,1.4134693877551021,2.0103664613595765e7,134.22119100407483,5.339829220818766e6,118.49295031594086,385203.1407491912,0.0,0.01513955368142761,0.0
0.7422448979591837,1.4744897959183674,2.010366033913425e7,134.22393223720084,5.312688750224919e6,116.80992718712461,358334.6989708162,0.0,0.014098590545438997,0.0
0.7422448979591837,1.5355102040816326,2.010365632042953e7,134.22618103910472,5.287508019699435e6,115.16579361246771,333405.8983956207,0.0,0.013130784155049396,0.0
0.7422448979591837,1.596530612244898,2.010365254708277e7,134.2280272033309,5.264139611718746e6,113.57632210181707,310270.87450058135,0.0,0.01223089784709273,0.0
0.7422448979591837,1.6575510204081632,2.0103649008140594e7,134.2295439058346,5.242448065503343e6,112.05582401987239,288795.5489966191,0.0,0.011394083600229019,0.0
0.7422448979591837,1.7185714285714286,2.0103645692353453e7,134.23079082450457,5.22230876728945e6,110.61711063869022,268856.5520919787,0.0,0.010615850728169146,0.0
0.7422448979591837,1.779591836734694,2.010364258838078e7,134.23181666520617,5.203606962775379e6,109.27120161570465,250340.26318035997,0.0,0.009892037563162339,0.0
0.7422448979591837,1.8406122448979592,2.0103639684947178e7,134.23266120862368,5.186236876457235e6,108.0268910469775,233141.95386432458,0.0,0.009218785757939562,0.0
0.7422448979591837,1.9016326530612244,2.0103636970961366e7,134.23335696991484,5.170100925172322e6,106.89030929132662,217165.01988539434,0.0,0.008592516895516895,0.0
0.7422448979591837,1.96265306122449,2.010363443560588e7,134.2339305453753,5.155109014915477e6,105.86461389634053,202320.29068403135,0.0,0.008009911145435674,0.0
0.7422448979591837,2.023673469387755,2.0103632068403844e7,134.2344037059131,5.1411779110988155e6,104.9499048416272,188525.40704967568,0.0,0.0074678877441639495,0.0
0.7422448979591837,2.0846938775510204,2.0103629859263897e7,134.23479428558974,5.128230673185237e6,104.14339924868037,175704.25872711922,0.0,0.006963587108495501,0.0
0.7422448979591837,2.145714285714286,2.010362779851285e7,134.23511690414531,5.116196145335981e6,103.43983823696401,163786.47499648578,0.0,0.006494354415841735,0.0
0.7422448979591837,2.206734693877551,2.0103625876914497e7,134.23538355497283,5.105008495559672e6,102.83205266159482,152706.96220348706,0.0,0.006057724506101407,0.0
0.7422448979591837,2.2677551020408164,2.010362408567945e7,134.23560408396074,5.09460679686454e6,102.31159527200121,142405.48303078904,0.0,0.005651407977591001,0.0
0.7422448979591837,2.3287755102040815,2.0103622416467067e7,134.23578657972138,5.084934645005976e6,101.86935337615617,132826.2730006044,0.0,0.005273278365109995,0.0
0.7422448979591837,2.389795918367347,2.0103620861382335e7,134.2359376918759,5.075939808459714e6,101.49607942107444,123917.69029986174,0.0,0.004921360301900735,0.0
0.7422448979591837,2.4508163265306124,2.010361941296833e7,134.23606289082386,5.067573907133742e6,101.18280584381598,115631.89553337221,0.0,0.004593818579154407,0.0
0.7422448979591837,2.5118367346938775,2.0103618064194933e7,134.23616667992644,5.059792117011451e6,100.92113635593749,107924.55844591283,0.0,0.004288948026866314,0.0
0.7422448979591837,2.572857142857143,2.0103616808443557e7,134.23625276894722,5.052552898406602e6,100.7034240106023,100754.58902075897,0.0,0.004005164148392708,0.0
0.7422448979591837,2.633877551020408,2.010361563949443e7,134.23632421592657,5.045817745843896e6,100.52285626415282,94083.89066999612,0.0,0.0037409944482027723,0.0
0.7422448979591837,2.6948979591836735,2.0103614551508684e7,134.23638354331683,5.039550957803655e6,100.37347034390324,87877.13349148902,0.0,0.0034950703983132807,0.0
0.7422448979591837,2.755918367346939,2.0103613539010145e7,134.23643283311324,5.033719424733582e6,100.25012090732692,82101.54578788926,0.0,0.003266119993967005,0.0
0.7422448979591837,2.816938775510204,2.0103612596870154e7,134.23647380486798,5.028292433853075e6,100.14841837773366,76726.72223209981,0.0,0.0030529608534770043,0.0
0.7422448979591837,2.8779591836734695,2.0103611720286958e7,134.2365078796463,5.023241489386393e6,100.06465203151838,71724.44722771485,0.0,0.002854493820981225,0.0
0.7422448979591837,2.9389795918367345,2.0103610904770683e7,134.23653623257238,5.018540146960471e6,99.99570782826135,67068.53215641742,0.0,0.0026696970342352817,0.0
0.7422448979591837,3.0,2.0103610146124482e7,134.23655983596316,5.014163860998047e6,99.93898756062373,62734.66533088063,0.0,0.002497620422617516,0.0
0.803265306122449,0.01,2.010347820729785e7,132.40427561156417,7.335982475042446e6,137.74638585824846,2.3570978674605535e6,0.0,0.08590175640651543,0.0
0.803265306122449,0.07102040816326531,2.0103496503638662e7,132.7475849618847,7.140757090419081e6,137.2129137730125,2.164780692806004e6,0.0,0.0794582492536395,0.0
0.803265306122449,0.1320408163265306,2.0103508488556232e7,133.02702418637259,6.964237366722415e6,136.75717499607097,1.9907807187650462e6,0.0,0.07354807930475717,0.0
0.803265306122449,0.19306122448979593,2.0103515618517958e7,133.25414050608467,6.804256321305327e6,136.36377158349543,1.832994634056655e6,0.0,0.0681213828538452,0.0
0.803265306122449,0.2540816326530612,2.010351903983184e7,133.43855043205284,6.658925061705862e6,136.01890243982504,1.689585379343611e6,0.0,0.06313270091973894,0.0
0.803265306122449,0.31510204081632653,2.010351965173851e7,133.58819595252118,6.526604848894233e6,135.70984198618578,1.55895650669098e6,0.0,0.058541089684125906,0.0
0.803265306122449,0.37612244897959185,2.0103518158101033e7,133.70959573118125,6.40587623537364e6,135.4242825395044,1.4397232022224718e6,0.0,0.05430992428015865,0.0
0.803265306122449,0.43714285714285717,2.0103515108937908e7,133.80807593645542,6.295508961903301e6,135.14952901346555,1.3306837021144133e6,0.0,0.050406549065736383,0.0
0.803265306122449,0.4981632653061224,2.0103510933384404e7,133.88797400676592,6.194434443750927e6,134.87153262044933,1.2307929909551656e6,0.0,0.04680186886483059,0.0
0.803265306122449,0.5591836734693878,2.010350596566228e7,133.95281380961362,6.101721567185283e6,134.57378780169398,1.1391395601116605e6,0.0,0.04346993586236865,0.0
0.803265306122449,0.6202040816326531,2.0103500465458546e7,134.00545347916312,6.01655589532835e6,134.23622897430056,1.0549253754248144e6,0.0,0.04038756122320379,0.0
0.803265306122449,0.6812244897959183,2.0103494633892473e7,134.04820858976746,5.938222064588147e6,133.83449008356524,977448.8772709775,0.0,0.03753396477613958,0.0
0.803265306122449,0.7422448979591837,2.0103488626018494e7,134.08295383090945,5.8660890144212525e6,133.34021201518001,906090.689362104,0.0,0.03489046691121932,0.0
0.803265306122449,0.803265306122449,2.010348256063015e7,134.1112063727228,5.799597655074554e6,132.72328816820627,840301.6673369177,0.0,0.03244022179367895,0.0
0.803265306122449,0.8642857142857143,2.010347652795882e7,134.13419388552424,5.738250592011892e6,131.95653507254448,779592.9263072453,0.0,0.030167988489622623,0.0
0.803265306122449,0.9253061224489796,2.0103470595729105e7,134.152909841668,5.681603563625541e6,131.02187414318504,723527.519890092,0.0,0.028059935582058475,0.0
0.803265306122449,0.9863265306122448,2.0103464813933704e7,134.16815836301754,5.629258294710168e6,129.91539810315555,671713.486000029,0.0,0.026103474675573453,0.0
0.803265306122449,1.04734693877551,2.0103459218607247e7,134.18059052487678,5.580856513936827e6,128.64854060960843,623798.0183310729,0.0,0.024287118443286817,0.0
0.803265306122449,1.1083673469387756,2.0103453834815513e7,134.1907337076691,5.5360749257136015e6,127.24478957886664,579462.5628879822,0.0,0.02260035932407769,0.0
0.803265306122449,1.1693877551020408,2.010344867902334e7,134.19901530869583,5.494620964129526e6,125.73402220653132,538418.6744316198,0.0,0.02103356549682798,0.0
0.803265306122449,1.230408163265306,2.0103443760981604e7,134.20578188870863,5.4562291886971565e6,124.14720747549346,500404.4978943448,0.0,0.019577891269560787,0.0
0.803265306122449,1.2914285714285714,2.0103439085224427e7,134.21131462896406,5.42065820828119e6,122.5130103780349,465181.7649654598,0.0,0.018225199489574948,0.0
0.803265306122449,1.3524489795918366,2.010343465226377e7,134.21584180958075,5.3876880413105795e6,120.85638203863952,432533.2167002869,0.0,0.016967993991465792,0.0
0.803265306122449,1.4134693877551021,2.0103430459542092e7,134.2195488847178,5.357117837840368e6,119.19850303779228,402260.37981259567,0.0,0.015799360450299147,0.0
0.803265306122449,1.4744897959183674,2.0103426502188805e7,134.22258661959108,5.328763903050729e6,117.55738720076064,374181.63790189446,0.0,0.01471291430032726,0.0
0.803265306122449,1.5355102040816326,2.0103422773624297e7,134.22507766460882,5.30245797304943e6,115.94865578851493,348130.54981657065,0.0,0.013702754621571219,0.0
0.803265306122449,1.596530612244898,2.0103419266039513e7,134.2271218691737,5.278045702960486e6,114.38620528265942,323954.3761595786,0.0,0.01276342309457885,0.0
0.803265306122449,1.6575510204081632,2.0103415970777355e7,134.22880057896862,5.255385334711948e6,112.88264000780919,301512.78202476766,0.0,0.011889867284834973,0.0
0.803265306122449,1.7185714285714286,2.010341287863187e7,134.23018011312877,5.234346518030249e6,111.4494315905679,280676.6897566656,0.0,0.01107740764929833,0.0
0.803265306122449,1.779591836734694,2.0103409980085485e7,134.2313145794783,5.214809263159786e6,110.09682593110809,261327.26013473794,0.0,0.010321707764042619,0.0
0.803265306122449,1.8406122448979592,2.010340726549468e7,134.23224815531296,5.196663007885857e6,108.83356149905958,243354.9841149601,0.0,0.009618747358619237,0.0
0.803265306122449,1.9016326530612244,2.0103404725231823e7,134.23301693638086,5.179805784613591e6,107.66649388315545,226658.87028696827,0.0,0.008964797813106296,0.0
0.803265306122449,1.96265306122449,2.0103402349796757e7,134.233650436831,5.16414347559422e6,106.60023568672774,211145.71565231233,0.0,0.008356399830494625,0.0
0.803265306122449,2.023673469387755,2.0103400129898824e7,134.2341728068585,5.1495891460000025e6,105.63691225235962,196729.44930180104,0.0,0.007790343042261435,0.0
0.803265306122449,2.0846938775510204,2.0103398056519136e7,134.23460382188802,5.13606244562261e6,104.77610231920612,183330.5401551023,0.0,0.007263647340621461,0.0
0.803265306122449,2.145714285714286,2.0103396120954897e7,134.23495968671187,5.123489070759136e6,104.01498688567195,170875.46120530338,0.0,0.006773545759086768,0.0
0.803265306122449,2.206734693877551,2.0103394314849176e7,134.2352536896966,5.111800278580658e6,103.34868304601774,159296.20375792347,0.0,0.006317468745588435,0.0
0.803265306122449,2.2677551020408164,2.0103392630211316e7,134.23549673537914,5.100932447101848e6,102.77070551085787,148529.83602991112,0.0,0.0058930296913050585,0.0
0.803265306122449,2.3287755102040815,2.0103391059427083e7,134.23569777838622,5.090826674798233e6,102.27348399217668,138518.10122288828,0.0,0.005498011594728622,0.0
0.803265306122449,2.389795918367347,2.010338959526329e7,134.23586417722072,5.081428414894651e6,101.84886900447279,129207.05083362028,0.0,0.005130354755055464,0.0
0.803265306122449,2.4508163265306124,2.010338823086613e7,134.2360019829117,5.072687140266553e6,101.48857569497213,120546.70952702178,0.0,0.004788145401933563,0.0
0.803265306122449,2.5118367346938775,2.0103386959755916e7,134.2361161746992,5.064556035683292e6,101.18453711565715,112490.7683804385,0.0,0.004469605179923661,0.0
0.803265306122449,2.572857142857143,2.01033857758179e7,134.23621085262573,5.056991714736305e6,100.92915840343655,104996.30371875336,0.0,0.004173081415736764,0.0
0.803265306122449,2.633877551020408,2.0103384673292764e7,134.23628939499923,5.049953959246358e6,100.71547805883927,98023.51910553114,0.0,0.0038970381044655814,0.0
0.803265306122449,2.6948979591836735,2.010338364676314e7,134.23635458726068,5.043405479258284e6,100.53725105803085,91535.50834480647,0.0,0.0036400475578047954,0.0
0.803265306122449,2.755918367346939,2.0103382691139806e7,134.2364087274901,5.037311691951416e6,100.38897180641585,85498.0375913551,0.0,0.003400782662902826,0.0
0.803265306122449,2.816938775510204,2.0103381801648192e7,134.23645371288464,5.031640517951635e6,100.26585456858005,79879.34487270046,0.0,0.0031780097052236164,0.0
0.803265306122449,2.8779591836734695,2.0103380973812543e7,134.2364911106573,5.026362193654223e6,100.1637865986698,74649.95550198018,0.0,0.0029705817128534285,0.0
0.803265306122449,2.9389795918367345,2.0103380203441683e7,134.23652221622376,5.021449098268936e6,100.07926598850997,69782.51201290298,0.0,0.002777432283217616,0.0
